微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Op2no703h,"转发理由:#微博辟谣# 一网民在短视频平台发布谣言，被文县警方约谈  
转发内容: //t.cn/Rfd3rQV ",,无,无,False,无,无,2024-07-24 14:46,微博网页版,1,0,0
Op2kssJmB,"转发理由:#微博辟谣# 借汛情编造散布谣言，李某被处罚！  
原始用户: 枣庄网警
转发内容: 发布了头条文章：《借汛情编造散布谣言，李某被处罚！》  借汛情编造散布谣言，李某被处罚！  ",,无,无,False,无,无,2024-07-24 14:39,微博网页版,1,0,0
Op2euartP,"转发理由:#微博辟谣# 朋友圈传学生录取通知书丢失是假的  
原始用户: 经视直播
转发内容: 【#朋友圈传学生录取通知书丢失是假的#】近日，一则“爱心接力”的消息，在宿州多个微信群热传。“@所有人 有谁认识张华银这个学生，麻烦告知一声，录取通知书掉在103路，城南的公交车上，放在汽车总站调度室自己去拿请转发，日行一善让更多的人看到，希望能找到这位同学，孩子考上大学不容易。谢谢！（谁的群多看到请转发）”顺着聊天记录搜一搜，这位张华银同学的录取通知书，从2022年掉到了2024年。这条所谓“张华银录取通知书丢失事件”的信息，从2022年就在网络上传播，考生名字、文案都是一模一样，再从网上搜索相关词汇，全国各地都出现相同文案谣言信息。警方提醒：网络信息众多，大家要擦亮双眼，保持理性思考，不要跟风转发真假不明的信息，做到不造谣、不信谣、不传谣。（平安宿州）#宿州[地点]# http://t.cn/A68qXaOf ",,无,无,False,无,无,2024-07-24 14:24,微博网页版,2,2,0
Op23Cuj37,"转发理由:#微博辟谣# 网传“西安三桥大厦一名死者分尸，被抛下楼”系谣言  
原始用户: 西安公安
转发内容: #微博辟谣# 【警方辟谣】7月23日23时许，我局辖区发生一起高坠事件，经调查排除刑事案件，网传“死者被分尸抛下楼”信息不实。对于编造谣言发布不实信息的行为，公安机关将依法查处。警方提醒：网络不是法外之地，请广大网民不信谣、不传谣。对于在网上蓄意编造、传播散布谣言，扰乱公共秩序等违法犯罪行为，警方将依法严厉打击！                  西咸新区公安分局 http://t.cn/A68qNKGt ",,无,无,False,无,无,2024-07-24 13:57,微博网页版,1,0,0
Op1XThixj,"转发理由:#微博辟谣#一网民发布不实视频信息，被临朐县警方依法予以行政处罚  
原始用户: 临朐公安
转发内容: 近日，刘某某为泄私愤，故意在某平台发布不实视频信息，侮辱执法机关，造成不良社会影响。临朐县公安局山旺派出所依据《中华人民共和国治安管理处罚法》，对刘某某寻衅滋事的违法行为予以行政处罚。  原图 ",,无,https://wx1.sinaimg.cn/large/9c1e303fly1hry4ynje7qj20wr0ifwk4.jpg,False,无,无,2024-07-24 13:43,微博网页版,1,0,0
Op1Pd9GGa,"转发理由:#微博辟谣# 息县“狠人”撸贷款？这是谣言，发布人已被依法查处   
原始用户: 平安息县2011
转发内容: 发布了头条文章：《【夏季行动】息县“狠人”撸贷款？这是谣言，发布人已被依法查处》  【夏季行动】息县“狠人”撸贷款？这是谣言，发布人已被依法查处  ",,无,无,False,无,无,2024-07-24 13:22,微博网页版,1,0,0
Op1BIDo7r,"转发理由:#微博辟谣# 武威市公安局凉州分局网安大队快速查处3起谣言案件  
原始用户: 凉州公安
转发内容: 【夏季行动】武威市公安局凉州分局网安大队快速查处3起谣言案件@中国警察网 @甘肃公安@武威公安#平安守护#厚道甘肃#  夏季治安打击整治行动开展以来，武威市公安局凉州分局网安大队持续开展互联网巡查整治行动，不断强化网络谣言的打击力度，于近日快速查处3起网络传播谣言案件，处罚违法行为人3人，有效净化了网络环境。 2024年6月24日，凉州区陆某在其自媒体账号上以“山东一狠人向银行借了600万竟然不用还”为标题大肆渲染借款理由，以虚构的“狠人”角色骗取网民信任，博眼球、蹭流量，该信息为虚假信息。凉州分局网安大队根据《中华人民共和国治安管理处罚法》，对违法行为人陆某处以行政处罚。 2024年6月28日，武威某学校学生李某为博人眼球、吸粉引流，利用AI人工智能以“网约车安全警示!上海女子回家夜遭猥亵，DNA怎么会变的无力?”为标题在某平台发布作品，引发公众对警方侦查手段的质疑，经上海警方证实，该信息为虚假信息。凉州分局网安大队根据《中华人民共和国治安管理处罚法》，对违法行为人李某处以行政处罚。 2024年7月15日，凉州分局网安大队民警在互联网巡查过程中发现，凉州区管某在某短视频平台发布“河北省邯郸市一母亲驾车撞人为女儿报仇”的视频信息，经邯郸市公安局核实，此信息为网络谣言。凉州分局网安大队受案调查后，迅速查清了管某虚构事实扰乱公共秩序的违法事实。凉州分局网安大队根据《中华人民共和国治安管理处罚法》，对违法行为人管某处以行政处罚。凉州公安提醒 互联网不是法外之地，请广大网民严格遵守相关法律法规，自觉规范自己的网上言行。不造谣、不信谣、不传谣，对于恶意编造传播网络谣言者，公安机关将坚决依法查处。 原图 ",,无,https://wx1.sinaimg.cn/large/9c88d67fly1hryug0fol6j20hs0gydkz.jpg,False,无,无,2024-07-24 12:49,微博网页版,2,0,0
Op1yOCNTD,"转发理由:#微博辟谣# 一网民发布不实信息，被临朐县警方依法予以行政处罚  
原始用户: 临朐公安
转发内容: 近日，王某为吸引关注、增加粉丝量，故意编造不实信息发布到网络平台，引起一定范围传播扩散，扰乱了公共秩序。临朐县公安局北关派出所依据《中华人民共和国治安管理处罚法》，对王某虚构事实、扰乱公共秩序的违法行为予以行政处罚。  原图 ",,无,https://wx3.sinaimg.cn/large/9c1e303fly1hry4z5jqgmj20wr0ifwk4.jpg,False,无,无,2024-07-24 12:42,微博网页版,2,0,0
Op1ueodnw,"转发理由:#微博辟谣# 网传阿勒泰发现石油是沥青  
原始用户: 新疆发布
转发内容: 【#阿勒泰发现石油真相来了#】#网传阿勒泰发现石油是沥青# 7月23日，布尔津县自然资源局发布情况说明，近日，有网民在公众平台发布消息称，“男子游阿勒泰疑发现石油”，经现场检查核实，确认发布内容中显示的黑色物质为沥青高温融化所致，该信息内容与事实不符。#男子疑在阿勒泰发现石油# @微博辟谣 http://t.cn/A68GEXBe ",,无,无,False,无,无,2024-07-24 12:30,微博网页版,3,3,1
Op1pO3BD9,"转发理由:#微博辟谣# 喀什发生6.3级地震？官方辟谣  
原始用户: 网信新疆
转发内容: #微博辟谣# 【喀什发生6.3级地震？官方回应】近日，今日头条网民“直爽叶子3h”编造谣言贴文↓。经喀什市应急管理局证实，2024年7月22日喀什市域内未发生地震，中国地震台网也未发布喀什市2024年7月22日发生地震的相关信息，此信息为虚假不实内容，请广大网民不信谣、不传谣、不造谣，以官方信息为准。 （来源：新疆喀什网络举报） [组图共3张] 原图 ",,无,"https://ww2.sinaimg.cn/large/008xSqMcly1hry4x3mebwj30em0k5agf.jpg,https://ww4.sinaimg.cn/large/008xSqMcly1hry4x6jxl2j30u01407wh.jpg,https://ww4.sinaimg.cn/large/008xSqMcly1hry4x44gd9j30u01ie11k.jpg",False,无,无,2024-07-24 12:19,微博网页版,3,0,0
Op1eLFL0H,"转发理由:#微博辟谣# 武汉同济医院回应“医生被指诱逼捐器官”：均为不实信息  
原始用户: 南方都市报
转发内容: 【#武汉同济医院回应#“医生被指诱逼捐器官”：均为不实信息】#武汉同济医院某医生诱逼捐器官不实#近日，有消息称，“武汉同济医院某医生诱逼捐器官”。南都记者获悉，7月22日，华中科技大学同济医学院附属同济医院（以下简称“武汉同济医院”）发布声明称，“经相关部门核实查证，均为不实信息。”近日，武汉一女子发视频称，“我儿子在没有做任何测试的情况下被医生宣布脑死亡，后被撤掉呼吸机死亡。”有消息称，“医生一度还劝她捐献儿子的器官。”7月22日，武汉同济医院发布《关于网传“武汉同济医院某医生诱逼捐器官”等不实信息的声明》称，近日网传“武汉同济医院某医生诱逼捐器官”的言论，经相关部门核实查证，均为不实信息。“我院严格遵守国家医疗相关规定积极救治患者；严格按照《人体器官捐献和移植条例》开展人体器官捐献和移植工作，对此不实信息的传播，我院保留依法追究法律责任的权利。” http://t.cn/A68qvPzt ",,无,无,False,无,无,2024-07-24 11:52,微博网页版,2,3,0
Op12K0uyn,"转发理由:#微博辟谣# 故宫博物院辟谣！故宫无院内使用共享充电桩情况  
原始用户: 北京日报
转发内容: 【#故宫博物院辟谣#！#故宫无院内使用共享充电桩情况#】7月23日，某新能源汽车App里，共享充电桩在@故宫博物院 频繁上演“快闪”，不仅显示出现在太和殿广场、乾清门广场、箭亭广场等游客密集区域，目前处于未开放状态的永寿宫区域也显示已“安装”。网友截图热议。“假的！”故宫博物院消防处副处长刘凯说，“故宫博物院是世界文化遗产，一切可能影响遗产安全的风险都必须在保护管理的过程中加以防范。故宫不存在院内使用汽车共享充电桩的情况，经现场排查，软件中显示的充电桩均不存在。”7月23日一早，多位网友在微博发图并配文称，故宫里居然有共享充电桩，还有人评论开着电动汽车去故宫充电。其中一位网友写道，“第一眼，不就是普通的共享充电桩嘛，第二眼？？？？？这大哥的充电桩居然在故宫博物院，一周内还被使用了十三次。”“上午10点多，我们看到了网上的信息。第一时间与消防、行政、展览等部门开展联合检查。结合网友微博截图显示定位及该汽车App搜索，最终锁定‘共享私桩’位于西六宫的永寿宫区域。”正值午时，刘凯和七八位不同部门同事站在永寿宫院内，他解释，“这里是故宫开放区的非开放院，自2020年起再未对游客开放。院门钥匙、装有唯一配电箱的东配殿殿门钥匙分别由不同部门保管。任何部门和个人都不可能同时打开两道门，必须双部门到位才能开门。”东配殿内，灰色配电箱处于拉闸状态，总电线早已被剪断。刘凯说：“别说安装充电桩，这里2020年后就未再通过电。”正说着，这款软件上突然又出现了一个新“充电桩”，显示位于太和门广场上。刘凯直言，23日一上午，“充电桩”还分别出现在箭亭广场和乾清门广场。“这些几乎都是游客必经之地，不可能冒出一个充电桩不被发现。故宫采取严格的三级断电模式——闭馆后，各开放院先各自断电，串联院落还要统一断电，最后总控室将红墙内电源统一切断。三重保障，从源头杜绝安全隐患。”截至记者发稿，共享充电桩仍不时闪现“蹭”故宫流量。有网友吐槽，充电桩显示如此不稳定，真有事充电找不准位置就麻烦了。其实，故宫的公务电瓶车充电均设置在红墙外，尽量远离中心建筑群。“所有公务电动车统一编号管理，必须在两个公用电动车停放区，统一充电，统一维护，统一管理。每个停放区都设有24小时管理岗，配备微型消防站消防员进行值守，确保消防安全。”刘凯说。其中，东华门附近的一处统一停放区，10个充电桩排开。值守工作人员介绍，非公务车禁止在宫内充电。闭馆后，公务车也禁止充电，所以根本不存在院内使用汽车共享充电桩的情况。至少3年前，故宫工作人员的电动自行车就禁止入宫了。今年暑假，新升级的3处电动自行车车棚启用，均位于宫墙外。“规定不允许将电池带入院内充电，每天会有工作人员值守检查。车棚内也不具备充电条件。”刘凯说，升级后的电动自行车棚材质采用10厘米厚的防火阻燃材料，加装了自动灭火喷淋和悬挂式超细干粉两种灭火装置。（北京日报记者 刘冕 邓伟） http://t.cn/A68GAH1q ",,无,无,False,无,无,2024-07-24 11:23,微博网页版,1,1,0
Op0UrygQ8,"转发理由:#微博辟谣# 人民大学方面确认：猥亵女生被开除的王贵元致歉函为假  
原始用户: 澎湃新闻
转发内容: 【人民大学方面确认：#猥亵女生被开除的王贵元致歉函为假#】近日，中国人民大学教师王贵元被控强制猥亵一事持续引发关注。7月23日，澎湃新闻注意到，网络上开始流传一张附有“王贵元”署名的“致歉函”截图。当日，澎湃新闻从中国人民大学相关部门处获悉，该网传“致歉函”是假的。上述网传“致歉函”称，“我是中国人民大学文学院原教授、博士生导师，现因严重违反党纪校规和教师职业道德，被中国人民大学开除党籍，撤销教师职称和教师岗位任职资格。首先，我完全接受组织上对我的处理处置。下一阶段，我还要依法接受有关机关的调查处理。”http://t.cn/A68Go5bu [组图共2张] 原图 ",,无,"https://ww3.sinaimg.cn/large/005vnhZYgy1hryblt3li1j60nu0kedih02.jpg,https://ww3.sinaimg.cn/large/005vnhZYgy1hrybm6flbdj60sr0g6jty02.jpg",False,无,无,2024-07-24 11:02,微博网页版,3,0,0
