微博id,微博正文,头条文章url,原始图片url,被转发微博原始图片url,是否为原创微博,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Nmh4UhBUj,"转发理由:#微博辟谣# 高速民警辟谣网传举报违章1分钟赚3000元  
原始用户: 上游新闻
转发内容: #高速民警辟谣网传举报违章1分钟赚3000元#【网称举报高速违章1分钟赚3000元？高速公路民警：炒作】近日，美妆博主司女士（化名）在某社交平台发布视频称：“高速公路堵车堵得好啊，一分钟不到挣了3000元！”从视频的内容来看，其IP地址为湖南省，画面显示高速公路遭遇堵车，其用手机拍摄了部分车辆占用应急车道行驶的行为，并称举报有奖。视频称每起举报奖励300元，1分钟内拍了10辆车，相当于赚了3000元。记者致电湖南省高速公路交通警察局，就司女士所称举报占用应急车道行为每起300元奖励的情况进行了咨询，值班人员回应称：“这个情况无法核实，我们不知道她发的哪个平台，这个（300元/起）不是我们总队给出的奖励吧。”从“湖南高速警察”微信公众号曝光的交通违法图片来看，很多“随手拍”都是举报的车辆占用应急车道行为。至于举报奖励的额度，不是网传的300元/起，而是30元/起。同时据衡阳交通经济广播报道，“随手拍”设置了奖励上限：“对同一举报人在一个自然月内的多起有效举报，奖励可以累积发放，但累积奖励金额最高不超过1500元。”（上游新闻记者 赵映骥）http://t.cn/A6Ogm0bW [组图共3张] 原图 ",,无,"http://ww3.sinaimg.cn/large/001y6PXDgy1hiid9t1vq7j60rs1pq45q02.jpg,http://ww4.sinaimg.cn/large/001y6PXDgy1hiid9tfa8rj60rs15on3n02.jpg,http://ww4.sinaimg.cn/large/001y6PXDgy1hiid9snktmj60rs0d4q4h02.jpg",False,无,无,2023-10-04 11:57,HUAWEI P40 Pro 5G,0,1,1
NmgIIiYmJ,"转发理由:#微博辟谣# 网传成都某养老院老人被打内容不实  
原始用户: 央广网
转发内容: 【#网传成都某养老院老人被打内容不实#】2023年10月3日，成都市温江区民政局发布情况通报：2023年10月2日下午，网上出现涉我区某民办养老机构发生疑似老人被殴打的相关报道，引发网民关注。经核实，相关报道内容不属实，现将情况通报如下↓（成都公安）  原图 ",,无,https://wx2.sinaimg.cn/large/001PVG9Vly1hii9zhn2koj60u030h4lc02.jpg,False,无,无,2023-10-04 11:02,HUAWEI P40 Pro 5G,0,0,0
Nm1YJbPmP,"转发理由:#微博辟谣# 西安交警辟谣：网传“9月30日，我市某景区发生儿童被撞交通事故”的视频。经核实，视频中事故发生时间为2023年7月23日。  
原始用户: 西安交警高新大队
转发内容: 辟谣声明    网传“9月30日，我市某景区发生儿童被撞交通事故”的视频。经核实，视频中事故发生时间为2023年7月23日。    案例中，事故车辆因前方拥堵逆行行驶，与道路上的儿童发生碰撞，事故导致儿童腿部和肋部两处骨折，事故触目惊心。节假日出行人流、车流激增，主要提醒大家长假期间自驾游玩注意交通安全。8月7日，事故案件已办理完结，事故车辆驾驶人邓某违反《中华人民共和国道路交通安全法》第三十五条及第二十二条之规定，负事故全部责任。受伤儿童也在治疗康复中。 [组图共5张] 原图 ",,无,"http://ww2.sinaimg.cn/large/a221104ely1higsrgnz83j20u01rg16d.jpg,http://ww4.sinaimg.cn/large/a221104ely1higsrdp3snj20tw1mg142.jpg,http://ww2.sinaimg.cn/large/a221104ely1higsrefmlqj20u01rwgxl.jpg,http://ww4.sinaimg.cn/large/a221104ely1higsrf1eynj20u0178k3f.jpg,http://ww1.sinaimg.cn/large/a221104ely1higsrhaa3qj20u01ogtmo.jpg",False,无,无,2023-10-02 21:30,HUAWEI P40 Pro 5G,2,2,0
NlZ3p9Vlw,"转发理由:#微博辟谣#官方辟谣高中经费紧张号召家长捐款  
原始用户: 红星新闻
转发内容: 【#官方辟谣高中经费紧张号召家长捐款# 校方称家委会活动被误读】#高中因经费紧张号召家长捐款系谣言# 近日，关于佛山市第三中学的一份《经费自愿捐赠倡议书》引发网友关注。该倡议书称，“目前教育局对公办学校的支持有限，经费严重缺口……现在倡议大家表表心意……这些捐款费用都是用在孩子们身上。”1日下午，就所谓“教育经费紧张号召家长捐款”一事，佛山市第三中学相关办公室负责人告诉红星新闻，教育经费紧张拖欠教师薪资一事系误传，家委会发动家长自发捐款用于学生活动，后被误读为学校经费紧张，要求家长捐款。上述负责人介绍，学校的教师工资由财政部门统一发放，并不存在拖欠教师工资等情况。随后，红星新闻记者从佛山市互联网信息办公室获悉，教育经费紧张拖欠教师薪资一事系谣言，目前工作人员正在处理。 http://t.cn/A6OrqB9T ",,无,无,False,无,无,2023-10-02 14:04,HUAWEI P40 Pro 5G,3,1,2
NlYRvBVUs,"转发理由:#微博辟谣# 警方辟谣中秋节公公收礼事件：系男子为博眼球编造  
原始用户: 平安园区
转发内容:   原图 ",,无,https://wx2.sinaimg.cn/large/6cb31432ly1higqrtgi0xj20k60xcjyz.jpg,False,无,无,2023-10-02 13:34,HUAWEI P40 Pro 5G,3,16,0
NlYBbzrsA,"转发理由:#微博辟谣# 警方通报网传宝马司机因吐痰引冲突被杀：传言不实  
原始用户: 成都锦江公安
转发内容: #警方通报# 2023年9月27日19时许，我区皇经楼一街发生一起故意伤害案。犯罪嫌疑人张某某（男，52岁）使用锐器将李某（男，22岁）刺伤后逃离现场，受害人李某经120现场抢救无效死亡。当日，犯罪嫌疑人张某某被公安机关抓获归案。        针对网上传言该案因受害人“吐痰”等不文明行为引发，公安机关已查明该传言不属实，请不信谣不传谣。        目前，犯罪嫌疑人张某某已被依法刑事拘留，案件正在全力侦办中。 原图 ",,无,https://wx3.sinaimg.cn/large/88be0bcaly1hifwzgn6joj20sg0sgdij.jpg,False,无,无,2023-10-02 12:54,HUAWEI P40 Pro 5G,2,1,1
NlXQZzmsK,"转发理由:#微博辟谣# 辟谣！国庆节假日期间“小犬”对海南省陆地和近海无任何影响！  
原始用户: 三亚旅文
转发内容: 【辟谣！国庆节假日期间“小犬”对海南省陆地和近海无任何影响！】国庆节假日期间，“小犬”对海南省陆地和近海无任何影响。总体来说，今晚至假期结束，包括出行返程期间，海南19市县多云为主，局地有午后雷阵雨。陆地天气10月1日~6日，受东到东北气流影响，全岛以多云间晴天气为主，局部地区有阵雨，最高气温全岛大部地区30~33℃，最低气温中部山区21~23℃、其余地区23~25℃。海洋方面预计10月1日~6日，北部湾海面，海南岛四周海面，西沙群岛附近海面，多云有雷阵雨，东到东北风5级，雷雨时阵风7-8级。中沙、南沙群岛附近海面，多云有雷阵雨，西南风5-6级，阵风7-8级。#三亚身边事##三亚旅行##三亚天气##辟谣# [组图共3张] 原图 ",,无,"http://ww1.sinaimg.cn/large/686eb3c0gy1hig2pgkg4mj20qj0kg0wd.jpg,http://ww2.sinaimg.cn/large/686eb3c0gy1hig2pg3h8yj20wi0u0n3j.jpg,http://ww1.sinaimg.cn/large/686eb3c0gy1hig2ph1za4j20iq0h6tad.jpg",False,无,无,2023-10-02 11:00,HUAWEI P40 Pro 5G,1,0,0
NlP5LsOfg,"转发理由:#微博辟谣##四川云辟谣# 四川互联网联合辟谣平台盘点2023年9月省内热传谣言  
原始用户: 四川辟谣
转发内容: #四川云辟谣# 【小清盘点9月四川省内热传谣言，助你了解事实真相】自贡女子牵狗进电梯遭邻居羞辱扒衣？游客在绵阳旅游，一碗面被要价101块？｜小清话辟谣网络谣言真假难辨，电信诈骗花样百出。#微博辟谣#  原图 ",,无,https://wx3.sinaimg.cn/large/0088ltOGgy1hifijvcgccj30cp7ps7t6.jpg,False,无,无,2023-10-01 12:42,HUAWEI P40 Pro 5G,6,1,0
NlHGholBE,"转发理由:#微博辟谣# 秦安公安查处一起利用网络传播虚假信息扰乱社会秩序案  
原始用户: 秦安公安
转发内容: #三抓三促•铸忠诚警魂# 【秦安公安查处一起利用网络传播虚假信息扰乱社会秩序案】http://t.cn/A6O1nhpH年9月6日，民警在工作中发现，秦安县魏某某在某短视频平台捏造谣言信息，并且致使该谣言信息在网络广泛传播，严重扰乱社会秩序，抹黑政府形象。秦安公安重拳出击打击谣言乱象，对利用网络传播虚假信息、扰乱社会秩序的魏某某依法作出行政拘留的处罚。@央视新闻@中国新闻网@新华社@人民网甘肃频道@中国长安网@人民公安报@中国警察网@中国警方在线@陇原政法@甘肃公安@新天水网@TSTV直播天水@天水公安@秦州公安@麦积公安@甘谷公安@武山公安@清水公安@张家川公安@天水交警@秦安交警 [组图共2张] 原图 ",,无,"http://ww3.sinaimg.cn/large/9bac3825ly1hieohkb42aj20u00gwabf.jpg,http://ww4.sinaimg.cn/large/9bac3825ly1hieohnssx9j20nh0cj43h.jpg",False,无,无,2023-09-30 17:50,HUAWEI P40 Pro 5G,1,1,0
NlHs76NYr,"转发理由:#微博辟谣#“高铁因超员触发报警无法发车”为虚假报道  
原始用户: 中国铁路
转发内容: 【辟谣：“高铁因超员触发报警无法发车”为虚假报道】 经查，网传“9月28日，辽宁，一高铁因超员触发报警无法发车”为虚假报道，报道中所呈现画面为移花接木拼凑而成。9月27日铁路国庆黄金周运输启动以来，全国铁路旅客运输秩序良好，未发生高铁因超员触发报警无法发车的情况，至9月29日，全国铁路已安全发送旅客4763万人次。铁路部门将持续做好节日运输组织和服务，全力满足旅客出行需求，请大家及时关注中国铁路官方平台权威资讯，共同维护良好旅行环境。 原图 ",,无,https://wx3.sinaimg.cn/large/002Mxuhhly1hiep83zchyj608y0fsdk802.jpg,False,无,无,2023-09-30 17:15,HUAWEI P40 Pro 5G,8,0,1
NlxpGpiEa,"转发理由:#微博辟谣# 南宁地铁辟谣夜间免费乘车  
原始用户: 老友记TV
转发内容: 【#南宁地铁辟谣夜间免费乘车# 】近日，网络出现“南宁地铁夜间免费乘车”相关言论。9月29日南宁轨道交通发布声明：南宁地铁于9月1日-9月28日开展了“1元乘车”优惠活动，该活动得到了广大市民和乘客朋友的广泛好评。目前，南宁地铁暂未推出其他优惠乘车活动。请广大市民及乘客朋友以官方公告为准。#930新闻眼# http://t.cn/A6O3y5jj ",,无,无,False,无,无,2023-09-29 15:41,HUAWEI P40 Pro 5G,2,0,0
NlwRA0Mbx,"转发理由:#微博辟谣# 阳新一男子蓄意散播百洞峡旅游景区有人员死亡的不实信息被警方依法行政拘留五日  
原始用户: 黄石网警
转发内容: #拒绝网络谣言清朗网络环境##微博辟谣##净网2023##黄石政在说# @微博辟谣 【阳新一男子蓄意散播百洞峡旅游景区有人员死亡的不实信息】拘！近日，网民李某某在某短视频平台蓄意发布阳新百洞峡旅游景区有人员死亡的不实信息，给阳新县百洞峡旅游景区开发有限公司带来负面影响，造成严重后果。经核查，李某某对其蓄意散布阳新百洞峡旅游景区有人死亡不实信息的违法行为供认不讳。根据《中华人民共和国治安管理处罚法》第二十五条之规定，现决定对违法行为人李某某行政拘留五日。#黄石网警提醒# 请广大网民理性发言，不造谣、不传谣、不信谣。对在网络上虚构事实，滋事，造谣、辱骂或诋毁他人，造成不良社会影响或严重后果的，公安机关将依法追究其相应的法律责任。 [组图共3张] 原图 ",,无,"http://ww4.sinaimg.cn/large/de4c2219gy1hideeejhyfj20gg0zkagh.jpg,http://ww4.sinaimg.cn/large/de4c2219gy1hideei7oq7j20zk1betgz.jpg,http://ww1.sinaimg.cn/large/de4c2219gy1hideem7txbj20j608l756.jpg",False,无,无,2023-09-29 14:17,HUAWEI P40 Pro 5G,1,0,0
NlwbMvwI3,"转发理由:#微博辟谣# 冯小刚辟谣病情恶化放弃治疗  
原始用户: 凤凰周刊
转发内容: 【#冯小刚辟谣病情恶化放弃治疗#】#冯小刚回应病情恶化传言#名导冯小刚的健康状况备受关注。近日，冯小刚被传病情恶化却放弃治疗，妻子徐帆以泪洗面，还对媒体称“有再多钱都没用”，还有网友揣测了各种绝症。冯小刚回应称，消息纷纭，目前收到多位好友的慰问，但谣言总会不攻自破，“现在你看着我在采访，我还在做后期。”冯小刚曾执导《甲方乙方》《芳华》《天下无贼》等大热电影，是国内最知名的导演之一。#冯小刚回应病危传言# http://t.cn/A6OuV862 ",,无,无,False,无,无,2023-09-29 12:34,HUAWEI P40 Pro 5G,3,0,0
NlvWLBWdi,"转发理由:#微博辟谣# 鸿星尔克辟谣给华为代工芯片  
原始用户: 互因科技
转发内容: 【#这个声明是认真的吗#？ #鸿星尔克辟谣给华为代工芯片#】近日，网上有网友调侃华为mate60 系列手机使用的麒麟9000s 是鸿星尔克公司代工生产的。对此，@鸿星尔克官方微博 辟谣称，“目前只专注做衣服鞋子等产品，还未涉足半导体行业，因此目前还没有能力给华为代工芯片，请广大网友不信谣，不传谣。”#鸿星尔克# [组图共2张] 原图 ",,无,"http://ww3.sinaimg.cn/large/006lWdbYly1hic36mq9cjj30u00z5q97.jpg,http://ww2.sinaimg.cn/large/006lWdbYly1hic36nfb3aj30nq14q44f.jpg",False,无,无,2023-09-29 11:58,HUAWEI P40 Pro 5G,5,0,1
